ID,Tweets,Labels
MA_YT3700,Athine vimarehikuka ennullathm oralude abhipraya swathanthryam aanu....ningalk athu kuzhaURL ennuvech athu kuzhappam ulla aalkulum inddd,NOT
MA_YT3701,binoj george eppo vaticanil niinnu indiayilekku pazhayathu pole milk powder onnum varunnillale..eni varanum pokunniilla,NOT
MA_YT3702,ðŸ˜‚ðŸ˜‚ swanthamai ezhuthi vechath manasilavilalle..,NOT
MA_YT3703,Mohan Kumar vargeeyam vannalo...njn pookunu.notification turn off cheyam..allel eny thudangum.,NOT
MA_YT3704,Ettavum bahumanavum abhimanavum thonnunna vekthithamðŸ‘ðŸ‘ðŸ‘â¤ï¸â¤ï¸,NOT
MA_YT3705,podi pulayadi nee mammotiyude acharam vanghiavalo allelum ivalude vaikku thonnunnathu kothakku pattu ennu parayunnavala,OFF
MA_YT3706,Shani vekthithemulla aalan.abiprayam parayanulla freedm ellarkumund,NOT
MA_YT3707,Eee randu divasathil manasilayille chankurapulla ee madyama prevarthavayude shakthi. Haters get lost.,NOT
MA_YT3708,"ne parayunnath mathrem aanu sheri ennu ne pulambaruth...evide janangal undu abhiprayam parayaan...ninte Christian mathath evideyanu kaliyakkiyirikkunnath, ath oru cinema aanu",NOT
MA_YT3709,URL ne news vaicha arum padam kanan pokathila onu podi pulle poi tharathil poi ondak vanitha commission vara case adutha kasaba irangiyapo ilaruno ee virudatha,OFF
MA_YT3710,"Ningalude kayivum changoottavum ishtamayi chechi, adipoly",NOT
MA_YT3711,Bros plzz anik aka 3 subscribers ullu plzz alavarum onn SUBSCRIBE cheoo avastakonda,NOT
MA_YT3712,Thallarth ..thallarth..innalu thalleett chanathil veenath ormaynda..?ðŸ˜‚,NOT
MA_YT3713,Pubg kalikkumbo notification vannu appo thanne ing poonnu,NOT
MA_YT3714,Ithippo pretha mayam aanallo Uppum mulakum kazhinj de ippo ithðŸ¤ªðŸ‘»,NOT
MA_YT3715,Ivanmaaru ithum pakuyhi vech nitthaan chance unduu..adhikam kafha ezhuthiyal kulamaakum ennariyaam.,NOT
MA_YT3716,Ellarum kuttam paranjal URL avaru verenthu cheyyana?,NOT
MA_YT3717,@USER Kuttan beehari thanne arrangement kalyanam eURL parayunundu,NOT
MA_YT3718,Like adigam medikan ulla tactical moveâ€¦ pwolichu,NOT
MA_YT3719,Aggane parayaruthu avarum nammale pole manushiyaranu athukondu nammalum avarude avastha manassilakkanam avarukulla samayavum nokkiyalle pattu pazhayethupole pattiyennirikkilla ðŸ˜…,NOT
MA_YT3720,Jeevan commentil alla ..aah linkile videoyil like and comment idamoðŸ˜‡,NOT
MA_YT3721,"Ningalk vendi onnum alla, avanmark paisa venam",NOT
MA_YT3722,@USER Hari URL free aayi cheyyan avar aadhura sevanam onum allalo cheyyaneðŸ˜‚,NOT
MA_YT3723,Nalla pakkotha ulla samsaaram,NOT
MA_YT3724,Ninde thallaum oru sthree ninde peggalum (undenkil) oru sthreeyaan avreum koodara ennano vilikkunnad ... Kashttam ninde pero Faisal kollsm,NOT
MA_YT3725,Ith parayan Ninte thanda undakiya channel aanoda ith. Vavvalinundaya chiratta thuri,OFF
MA_YT3726,yithu avatharaipURL oru verum poorananu,OFF
MA_YT3727,Avante allam k muraleedharan kalakki munpu,NOT
MA_YT3728,@USER jose enduvane mashe enda ezhuthunnathe,NOT
MA_YT3729,Ninkalude yellaavarum polichu thani pottammaar hedde .ramesh.moonjithala,OFF
MA_YT3730,Ivale endhinu ingane ningal pokkiedukkunnu??cheelu case vittukalayedo,OFF
MA_YT3731,Chanalil vartha savadhathinu vannirukkalalla state bharanan.,NOT
MA_YT3732,P sasi pk sasi goURL ivare ariyamo molkku,NOT
MA_YT3733,Paranjarnne kudumbavadakkam naanamkettene congresskaar,NOT
MA_YT3734,Kudiyile manjalintte niram maritillatha aa oula kochine kondu vannirikunnu ninakok vere cheraURL podaaa t..,OFF
MA_YT3735,Edo koppe nee aa saidil irikkunna mudhirnnavare onnh maanichoode. Pucham . Avalko vivaramilla. Ningalkum ille. Chey,OFF
MA_YT3736,Idichakka thoranum paripp kariyyumm ðŸ˜…ðŸ˜‚ðŸ˜†ðŸ˜†ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,NOT
MA_YT3737,Kaalinte adiyil chorinjaal eyelid anakum jeevan indenkil ...,NOT
MA_YT3738,Bodham Poyal Raktha otam varan cheyuna oru first aid tip anu athe.. BABU mass,NOT
MA_YT3739,Ithu ee adhyathe randu moonnu eURL kaannuu pinne avar oro episodinum randazhrchayenkilum edukkum,NOT
MA_YT3740,Bro enta free fire channel onnu kandu nokkuvo ishtapeta comment idanae,NOT
MA_YT3741,Sathyam.... Allenkil. 2nd appozhaan chodichu njammal madukkum,NOT
MA_YT3742,Argentina fans kattoorkadav kandillalle?!!!!,NOT
MA_YT3743,Ee platform il irikkan ee pengalk athinulla pakvatha aayitilla,NOT
MA_YT3744,Anikal vayattil chavutti kungine konna ammayekoodi vilikku churchakku..chief ministere koodi..,OFF
MA_YT3745,Evale kaalum paavapettavar nthoram peeru und URL nthena ivale matram pokki kond nadathunnath,NOT
MA_YT3746,Cyber akramanam nadathiyapol andu rasamayirunnu..hananayit nerit muttan ande pedi undo ...prasad..nanamille eragipokan...,NOT
MA_YT3747,apamanikkan anallo sarath chandrane thanne vilichath..karyamaaipoi,NOT
MA_YT3748,Kairali kuttiye vechu raastreeyam kalichu,NOT
MA_YT3749,Ahangaram kudanda hannane Kairali rashtreeyam kalika ath manasilaki prathikarikunnathan nalleth mukyan yennum baranathil undavoola marivarum,NOT
MA_YT3750,Aa pavam kochine konnu kalayaruthu ennu apekahikkunnu... Athine jeevikan anuvadhikku,NOT
MA_YT3751,Ithinte md eethu Chettaya aaa Mammootty enthu mudiya murikkunnathu,OFF
MA_YT3752,Congrssil oralo randallo alla eth paraumbol parayandadath parayanam..,NOT
MA_YT3753,Ee naayindha molay chanalil kayttiyatu erutheyathuðŸ˜Žaaranu?,OFF
MA_YT3754,Ambani kelkanda....yellam nirasikkan neeyaredee...,NOT
MA_YT3755,Evandthedey ee avatharakan...???? Evanonnum oru charchayum elley...evalkokey avard kodukkan evallara mother theresayo?????,OFF
MA_YT3756,Yenthinadey ee pennineyokey villichu varuthunnath....oolla...paranaari...,OFF
MA_YT3757,Samsaram kelkumbol oru muthassj parayuna pole thoanunu e corona timel engynanu ingyne ulla news,NOT
MA_YT3758,"e nayinde molkku endhina ithra pradhanyam kodukkunnathu , oru vivaravum illatha oru potti pennu",OFF
MA_YT3759,Pedi karanam ghostiney nokkathaa le njnðŸ™„ðŸ™„,NOT
MA_YT3760,Athu mattavana therapara lolante brother,NOT
MA_YT3761,Lolan anenna thonnunnu lolante ippazhe kolathile mudiyum aa bedinadiyale alde mudiyum sama alle,NOT
MA_YT3762,Shibu thanne neruthe e vdo full kaanatheya njan comment ittath,NOT
MA_YT3763,Ninak eth okke angane saadikkunnada uvve?,NOT
MA_YT3764,Itrak cheap aayirunno kairali channel???,NOT
MA_YT3765,Sarath Chandra Prasad sir paranjnathu 100% sariyaanu pottaaa kairali dash Moneee kazhutheee,OFF
MA_YT3766,Charcha vere vazhikk kondpovunna avatharakan valare valare mosham,NOT
MA_YT3767,Konathile channel .........kammithendikal ennum thendikal thanne,OFF
MA_YT3768,Molude munnill naari .appan moonjiya oola,OFF
MA_YT3769,"Oru pennine theri viliche .eppoll marupadi onnum elle .""udf"" pul...makkale .ninkallkke ammayum pengalum elle..",OFF
MA_YT3770,Njaan...9 manikk ezhunnett notification kandappole chadi vannu...pallu polum thechilla...ðŸ˜‚ðŸ˜‚ðŸ˜ðŸ˜,NOT
MA_YT3771,"12:30 kurachu kandu ini baki nale, allel enik chilapo Pedi aakm ðŸ˜‚ðŸ˜‚ðŸ˜‚",NOT
MA_YT3772,babu enna nadan verum nimishangal kondanu ellavarayum vettichu shredhha kayi pattunnathu.,NOT
MA_YT3773,ivarde okke character name paraayavo?,NOT
MA_YT3774,Enne cement kallan ennu paranju paranjuvittu,NOT
MA_YT3775,Ithoke cherth alle pazhe thera para thott ettu kodu setta,NOT
MA_YT3776,Aa pretham aarann manssilaayo? Namma kure thavana kanda oraal aan,NOT
MA_YT3777,Nerathe paranjath nannay.. ini ravle ayitu kanam,NOT
MA_YT3778,Athe googleil adicappam ithu thanne vnne,NOT
MA_YT3779,Gandhiyum oru pennu URL anennu vare ee thayoli vt kularamaan parayummm,OFF
MA_YT3780,ithu congresskareyum kaliyakumbo parayanam....kto,NOT
MA_YT3781,Cpm nte kuthaka mandalamayirunna Palakkad ninnum thudarchayayi rand thavan maha bhooripakshathil vijayicha shafikkaye ashayaparamayi neridan cpm nu kazhiyilla. Thikachum nyaayamaya ee samarathe Pin vathililoode police senayil ethiya criminalukale kond adichamarthan thudangiyal janangal theruvilarangi prathishedhikkum....,NOT
MA_YT3782,Ennkky shaaffy ninnu mullyllaa kiddannu mullumm...hyhhi...police URL ddaa,NOT
MA_YT3783,Nithin poora thanik malayalam ariyilla da thoottayi ejade nnari theeettanu maire thinnunnathu....viddi koonakame ayyeee,OFF
MA_YT3784,Chavaali pattikal appurathirunnu Ooriyidunnundalloo,NOT
MA_YT3785,Neethikk vendi iniyum samaram cheyyum,NOT
MA_YT3786,Aarayalum ninte uppa aakathirinnal matahi.kashtam monuse orale naay ennokke vilikkan ninakkara avakasham thanne,NOT
MA_YT3787,sfi de chumathala vahikunavare URL enth andiya parande,OFF
MA_YT3788,Tharavad name paranhatha cpm dyfi sfi angane eth gunda tharavad enn public ariyande?,OFF
MA_YT3789,Yes bro kazhtapettu padikkunavanmar mandamarum......bakki ulla ee oolakal leader marum,NOT
MA_YT3790,Alpasamayathinagam avare police veruthe vidumðŸ˜…ðŸ¤“,NOT
MA_YT3791,Enkilalale asianetnu rashtreeya muthalaedpm nadathanum muthalalye santhoshpkanum pattu,NOT
MA_YT3792,Than etra achanmarkk ondayathado ingane vaayi thonnunne vilich parayan,OFF
MA_YT3793,Ninakoke Pennine aduth kittiyal cheyan thonnunath anu nattukar muzhuvan cheyunath ennu karutharuth ketoda thallak URL nayinte mone,OFF
MA_YT3794,aa tadiyan mukam potunnate antinaa avana kandal ariyam adwanich jeevikkan pattulaa bakkate URL adutte fud adikkunnavanaa,OFF
MA_YT3795,Enthina ingane thallunne Mr..Jagathi chettan okke vere range aanu,NOT
MA_YT3796,Jhony ennu villikunnude thappunathentta eddakke,NOT
MA_YT3797,Ath ippam nee paranjitt venam ariyaan... kandaal manassilaavum,NOT
MA_YT3798,Appo plus 2balance aadhyame pakuyhi aayathu complete cheyyatte..ithu chumma aalukale Vadi aakunath pole..ellaam pakuyhi vech puthiyath thudangum,NOT
MA_YT3799,babu vanapol food undakaan aalayille... apol food cancel cheyth,NOT
MA_YT3800,Pedichaal like adikkan polum kayy pongoola. Ippo pedikaathavar aan like eth nn thonunnu. NTHAAYAAALUM KARIKKU ISHTAM,NOT
MA_YT3801,"Enna URL Njan nale neram veluthitt varam, illenki urangilla. Ep thodangeettollooðŸ˜¥ðŸ˜¥",NOT
MA_YT3802,Ee samayam video post cheythapole thonni enik endho pani varunnundenn,NOT
MA_YT3803,Anjam pathira filmil 4th police ne kidnap cheyyunnenu thottu munpu pulli chottuvumayi samsarikunnundu ðŸ˜,NOT
MA_YT3804,kannan pengamuck eda pundachiramone pooy vaayilittukodra maire nintachanta sfi thalleolikale,OFF
MA_YT3805,Eda pshycho thayoli .oruthane kuthiya sfi k support cheyyunoda kandroooli..enik samskaram theera illa athkondada maire pachakk parayunnath,OFF
MA_YT3806,Eda oole oru payyante vtl ninnum psc de answer sheet um University seal um ellam URL arinja.. ennittada nee parayanath sfi thheyil oombiyathanenn maire..kunneoolii,OFF
MA_YT3807,"Und bro.. Sub'hi niskarichitt, kaapURL kudich oru urakkam.. mummy de theriyum kelkkunnund",NOT
MA_YT3808,Appo njn mathram allah lee nte umma parym lookhathh nee maathrm aahn kaanchodkkam ummachiinte munninn thanne njn ornghmðŸ˜µðŸ˜ðŸ˜,NOT
MA_YT3809,Karikku ellam vedio yum ath ini flop aanelum trending 1 aavalnd mahn,NOT
MA_YT3810,@USER Abisher da potta lolanea kanikkunnudallo bakki ullavar evade,NOT
MA_YT3811,Athu nammade kulukki shibu thanne aanu. Video pause cheythu vechu nokku,NOT
MA_YT3812,Script ezhuthiyath valla btech karanum aavum,NOT
MA_YT3813,Satym ketto.. georginde hindi sherikm nalla rasund.. ee series irngiyapo thott georginde hindi thene aayirunnu enk ishtapette..,NOT
MA_YT3814,Barca nte match kayinj vannadavoom Edayalum adapadalam ayille,NOT
MA_YT3815,Bangali pretham malayalam pretham polla alle kurachu variety annu,NOT
MA_YT3816,Naduroottil itt oruthane konnalum thayoli sfi oombikkondirikkum,OFF
MA_YT3817,Athinte idayil muslim peru kanda vargeeyatha kerunna ninneyokke sammathikkanam... Muslim peru kandaal udane sudaapURL Alliyooo,NOT
MA_YT3818,Ninakokke ellathintem avasana vakk vargeeyatha aanallo,NOT
MA_YT3819,Allelm manushyane peru nokki mathom kand URL avdem thiripp ondakan chanaka sanghikalkk oru prathyeka kazhv thane anu thoooooo,OFF
MA_YT3820,Ninakokke verum naariya swabhvam aanallo...koottathil perin polm nalle onnm ille... Muslim per kandal sudapURL support cheitha love jihad...,NOT
MA_YT3821,URL shanthosham. Pakshee enna avare purath vidunnath,NOT
MA_YT3822,Party kum s. F. I kum apamanm undakkya leavanmaray veruthay vidarathu .,NOT
MA_YT3823,Police sushicho chillapole thale kittum,NOT
MA_YT3824,Veshyanet sanghi thettangal live reporting anu..nattile ethelum vikasana pravarthanam ee nayinte makkal ingane kanikumo,OFF
MA_YT3825,Ayyyo angane parayarth idathu pakshathine ethre enthelm kityale avar orazhcha 24*7 charcha nadathu,NOT
MA_YT3826,"Mone mugm kannte onn Aduth police officer ale,",NOT
MA_YT3827,Vere varthaaaanam kitti kaynjaaal evar pushpam pole purathirangum Athaaaan Communist partiyide prathikalkk sambavikkaaar,NOT
MA_YT3828,Tayolikalude Andi adichuuuu pottichittuuuu vittal Madi neyokkeee veliyillll irangiyalum verudereee vidilda nainta mskale,OFF
MA_YT3829,Valla muslim perumunndenkil ippom theevravaadi aaayeene,NOT
MA_YT3830,"Saarinu ,Kudikkan beer veno alla brandy veno.Police chodhyam cheyyal.",NOT
MA_YT3831,Oruuu Nanammm Kunigngiii :-) alkare Kandapole Kayi Pothi Muhama Marachu Oru Yathra,NOT
MA_YT3832,Ivanteyokke matha URL vilichu varuthi munnil nirthi. ivaneyokke thookki kollan ulla niyamam veranam.,NOT
MA_YT3833,Ottakk kayari poovumm myran ennodd prashnaM nadanna divasam ravile clssil kayaran paranja polayadimoonnaa....ðŸ˜ŽðŸ˜ŸðŸ™…,OFF
MA_YT3834,Avante okke ammmeda vettil varunna pole analoo varunne poorikal,OFF
MA_YT3835,Adutha oru breaking news kittunna vare ullu ithokke..,NOT
MA_YT3836,Aah thanthayum thallayum ithineyokke untakkan edutha samayam waste....ottapeduthuka ivanmmare...kalayangal raashtreeya mukhthamaakkuka....college padikkan ulla sthalamaanu...ðŸ™‚ðŸ™‚ðŸ™‚,NOT
MA_YT3837,Uppum mulakum purakil alla trending nte karyathil,NOT
MA_YT3838,Vijay Thomas 12:10 ne sheshm kanan onm illa bismi nte advertismnt mathrm ullu,NOT
MA_YT3839,kaalu massage cheythathanu bro... Current adichal angane cheyth body temperature kootanam..Pakshe babuvinte caseil adyathethanu kurachkoode nallath,NOT
MA_YT3840,ðŸ˜arooda kunje ithra andharashtra charcha ee paadhirathri ?,NOT
MA_YT3841,Njanum avidnn cherthaayt onn skip aakki ðŸ˜‚ðŸ˜‚,NOT
MA_YT3842,Njan aaa sound kettpol ah onnu chuttum nokki koode sachin illenn urap varuthiyathðŸ˜¬ðŸ˜¬ðŸ˜¬ðŸ˜¬,NOT
MA_YT3843,Njan husnte phone ariyathe thatti thazheyittu ðŸ˜¬ðŸ™ŠðŸ™Š,NOT
MA_YT3844,Sambhu avan chance ila pullikk thadi illalo..pakshe sachinu thadi kanan pattand..harichettan avana chance...shibu ano..eay mudi kandit shibu anenn thonnanla,NOT
MA_YT3845,Yeah Cmnts korache kaanollann karuthii nokkaan vannappo 6.6k cmnts....ðŸ˜±ðŸ˜±ðŸ˜±,NOT
MA_YT3846,Idhokke kandittum appurathu poyi basheerine support cheyyaan thonnunna oolakal aarokke,NOT
MA_YT3847,Avanu randenam pora...enthu vrithikettavananu,NOT
MA_YT3848,@USER Mummus enikk pande aa nariye verupp aanu... njn avante chanalil poyi olathaarilla.. poyiii... sugipURL dash kal kure undðŸ¤¦â€â™€ï¸ðŸ¤¦â€â™€ï¸,OFF
MA_YT3849,Allenkilum mugham parannalle erikkunne URL adichukoodi parathano. Bro,NOT
MA_YT3850,Ethokke aayittum avane support cheyyaan kuree pennugal athu kanumbol aa....,NOT
MA_YT3851,@USER Dilshu ok.. da... ingane ullore okke support cheyyyunna nammude vrithiketta niyamathine paranja mathiii.. ðŸ¤¦â€â™€ï¸ðŸ¤¦â€â™€ï¸,NOT
MA_YT3852,Nth vrithikettavan aaanu aa panna... Enit ipo nallavane pole mattulavarde munnil abhinayikunu.. Veruthupoi Ã a pannaye...,OFF
MA_YT3853,@USER abbas sahodaree... ninne polullavara avante mayakkuvidhyayil veezhunnath... kooduthal onnum parayaanilla... ðŸ™ðŸ™ðŸ™,NOT
MA_YT3854,Aa tendiku lokam Mottam pennungal anello daivama ivalu marokke itu entu kandittu varunnada avanta onja montha kandaalum mati,OFF
MA_YT3855,Enikk thonnunnilla first sathyam enthaanen manasilakk,NOT
MA_YT3856,Ithra virthiketta family ee lokath vere indavillaðŸ˜ ,OFF
MA_YT3857,Avantay okkay kaamam teerkan yetra per valiyad aakumðŸ˜¡,OFF
MA_YT3858,ellam thurannu parayanm. endinu vendiyanu olich vakkunnath.. ningale mosamakiyit ayal valare manyanayi jeevikkunnu... endinu vendi than ith sahikunnu,NOT
MA_YT3859,"Njan oru muslim aan,full support chechee,enik aa basheerine pande veruppan,ivanokke sthreekale apamanikkukayan",NOT
MA_YT3860,@USER Follower sathyam.muslimsine parayipURL avanu haters kooduthal muslims thanneyanu,NOT
MA_YT3861,@USER indu aa comment boxesil msg kal kand enikum thonni aalukal ethrekk mandaranmaranonn......,NOT
MA_YT3862,@USER choice with peechu peechuuu EPO mashura yodoppam engane athupole...old URL kanda evare vloge kanunna pole thenne,NOT
MA_YT3863,Nigal basheerine Legally marriage cheythittundo illatha paksham engane wife or ex wife akum,NOT
MA_YT3864,Orikkalum thalararuthu munnottupova. Prarthanakonde nilikkan Sidhikkooo Njngalku. Dhivam koodeyundavatte. Thalayuyarthi jeevikkk.... ðŸ˜ðŸ˜ðŸ˜˜ðŸ˜˜,NOT
MA_YT3865,swontham veettukarkkethire case kodutha ninakkano eetho oruthan vendi case kodukkan pattathath,OFF
MA_YT3866,Avante mugath eyutjivachitund kallananenn. ..randamathevale kettiyathenne cash kandkondan,OFF
MA_YT3867,@USER Sherin muslimayal munnu kettam polumðŸ˜ðŸ¤­pakshe ithara mathasthara thanne kettanamðŸ˜€ðŸ˜€ðŸ˜ƒðŸ˜ƒ,NOT
MA_YT3868,Matoru family ulla orulumait relationshipnu povan padillairnu..,NOT
MA_YT3869,Aa pannide chanel subscribe cheythitte illa avanm avande koode rand naarighalm sprtn URL kore thalak velivillatha fansum,OFF
MA_YT3870,True.. avante veedinte aduthanu ente hostel.. neighbours parayunna kelkanam full adiyanu wifemar thammil.. adhyabaryaye bheeshanipeduthiyanu randambaryaye avan ketiyath,NOT
MA_YT3871,Enne patichilla karanam njan kanarillaðŸ˜œðŸ˜œðŸ˜œðŸ˜œ,NOT
MA_YT3872,Athea avanu 2 perkkum chilavinu kodukkan illatthakondu 2 perkkum 2 chanel thudangi kodutthu,NOT
MA_YT3873,@USER ningal kandittundo angane uduthorungi nadakkunnath??,NOT
MA_YT3874,"Njaan entae oru abhipathram paranjathinu,ennae aa supports ellam koodi pongaala ittu",NOT
MA_YT3875,vidhu varghese ellaarum koodi Ath onn pootich kodukkanam...avarde vlog um over actingum,NOT
MA_YT3876,da koppan maare avale nallaval onnum alla,OFF
MA_YT3877,Negative comments edunnavarkkellam asooya anennum paranju enieoru video varum,NOT
MA_YT3878,Sathyam. Iniyum avante kallatharathe ulkollathirikkuka,NOT
MA_YT3879,porathadhin negetive comment ittavarkedhire chood aavukayum cheyum ðŸ˜¤,NOT
MA_YT3880,Ore makkale karyam aloychit paavam thonind aah makkal endaa URL onde udayipteratin,NOT
MA_YT3881,Satyam. Avalanu endhinu kootunikkunne,NOT
MA_YT3882,Athe snehamulla oru baryayum barthavine panku vakkan agrwhikkilla suhan fool aannu,NOT
MA_YT3883,Aval pedichu avanodoppam pokunnundaum athra thanne..... kandal ariyam ori velakkari pole aanu suhana,OFF
MA_YT3884,Avalk panam mathram mathy! Njan avarude veedinte aduthanu thamasichirunne! I KNOW.. avalk barthav arde koode poyalum kozhapamilla. Paisa mathy,OFF
MA_YT3885,Nammade munnil kanikkunna prehasanangalalle avante bharyamar.... actually ethinteyokke character ariyanamenki ethungade vitilott chellanam..,OFF
MA_YT3886,Ya avare annu pettwn tree house kandapo ormavane,NOT
MA_YT3887,Damu njan kandarunu. URL vere etho oru vlogerum chythathu njan kandu i think super place,NOT
MA_YT3888,Ayaaladoo athyam cheyde.....e dashamoolathina ...............,NOT
MA_YT3889,@USER Narangavil enikkum thadi und bro.kaliyakkal kett kett ippo kurach manakkatti vannittund,NOT
MA_YT3890,Abhirami ye epozhekilum onn make up illathe kaanan pattumoooðŸ¤”,NOT
MA_YT3891,Sherikum.ethale women empowerment ðŸ¤©ðŸ¤© penmakkal Thane dharalamðŸ¤©ðŸ¤©Karthik cheatan eshtamâ™¥ï¸ag vlog eshtamâ™¥ï¸,NOT
MA_YT3892,@USER but sujithettan karanam alle nammalokke ee resort neppatti arinjath,NOT
MA_YT3893,..Penmakal strong akanm enkil angane valarthanm..allathe arkum itra positive akan patulla..Family support um venam..So avar ane lucky angane oru achanem ammayenem kitiyath..,NOT
MA_YT3894,URL abide mudiyenik orupadishtamane. Athinta secrets onn parayanam,NOT
MA_YT3895,Satyam..midukki kal..aa baalayumayi Ulla oru interview kandu.entammo Enna manushena ayyalu..full time insulting Amrita..,NOT
MA_YT3896,Sujith Bhai already poyy ellam kandu theerna resort aanu ith....,NOT
